ID	Qstart	Qend	Sstart	Send
741	741	1278061	1280016	2210793	2212748
742	742	856929	858884	2210793	2212748
743	743	245724	247679	2210793	2212748
744	744	4134760	4136716	2410015	2411971
745	745	1844020	1845976	2410018	2411975
746	746	3048935	3050892	2410018	2411974
747	747	190051	192004	2410018	2411971
748	748	3574421	3576374	2410018	2411971
749	749	1502741	1504694	2410018	2411971
750	750	1974682	1976635	2410018	2411971
751	751	2135459	2137412	2410018	2411971
752	752	2692678	2694631	2410018	2411971
753	753	1726580	1728533	2410018	2411971
754	754	3140430	3142383	2410018	2411971
755	755	3625258	3627211	2410018	2411971
756	756	1013513	1015466	2410018	2411971
757	757	3836912	3838865	2410018	2411971
758	758	3998764	4000717	2410018	2411971
759	759	612967	614920	2410018	2411971
760	760	571185	573138	2410018	2411971
761	761	401048	403001	2410018	2411971
762	762	39270	41223	2410018	2411971
763	763	2826179	2828135	2535468	2537425
764	764	1145929	1147885	2535469	2537425
765	765	401048	403001	2535472	2537425
766	766	571185	573138	2535472	2537425
767	767	3998764	4000717	2535472	2537425
768	768	3950381	3952334	2535472	2537425
769	769	856931	858884	2535472	2537425
770	770	3662695	3664648	2535472	2537425
771	771	1013513	1015466	2535472	2537425
772	772	3625258	3627211	2535472	2537425
773	773	1278063	1280016	2535472	2537425
774	774	3140430	3142383	2535472	2537425
775	775	1726580	1728533	2535472	2537425
776	776	2692678	2694631	2535472	2537425
777	777	2364238	2366191	2535472	2537425
778	778	2294862	2296815	2535472	2537425
779	779	2450198	2452151	2535472	2537425
780	780	2135459	2137412	2535472	2537425
781	781	2658026	2659979	2535472	2537425
782	782	1974682	1976635	2535472	2537425
783	783	1502741	1504694	2535472	2537425
784	784	4211964	4213917	2535472	2537425
785	785	4236790	4238743	2535472	2537425
786	786	190051	192004	2535472	2537425
787	787	4520044	4521997	2535472	2537425
788	788	4211964	4213923	2886230	2888189
789	789	3140427	3142383	2886232	2888189
790	790	1620416	1622373	2886233	2888189
791	791	190051	192004	2886236	2888189
792	792	4236790	4238743	2886236	2888189
793	793	693715	695668	2886236	2888189
794	794	3574421	3576374	2886236	2888189
795	795	1145929	1147882	2886236	2888189
796	796	1502741	1504694	2886236	2888189
797	797	2658026	2659979	2886236	2888189
798	798	1726580	1728533	2886236	2888189
799	799	1232283	1234236	2886236	2888189
800	800	3625258	3627211	2886236	2888189
801	801	1013513	1015466	2886236	2888189
802	802	906172	908125	2886236	2888189
803	803	856931	858884	2886236	2888189
804	804	3950381	3952334	2886236	2888189
805	805	3998764	4000717	2886236	2888189
806	806	612967	614920	2886236	2888189
807	807	571185	573138	2886236	2888189
808	808	401048	403001	2886236	2888189
809	809	245726	247679	2886236	2888189
810	810	4211964	4213919	2991972	2993927
811	811	2658026	2659981	2991972	2993927
812	812	39270	41225	2991972	2993927
813	813	2692677	2694632	2991973	2993928
814	814	401047	403002	2991973	2993928
815	815	2450198	2452160	3410212	3412174
816	816	3275087	3277043	3410218	3412174
817	817	1620416	1622372	3410218	3412174
818	818	693715	695668	3410221	3412174
819	819	3574421	3576374	3410221	3412174
820	820	1145929	1147882	3410221	3412174
821	821	1992560	1994513	3410221	3412174
822	822	2294862	2296815	3410221	3412174
823	823	2826179	2828132	3410221	3412174
824	824	1278063	1280016	3410221	3412174
825	825	1013513	1015466	3410221	3412174
826	826	3662695	3664648	3410221	3412174
827	827	906172	908125	3410221	3412174
828	828	856931	858884	3410221	3412174
829	829	3950381	3952334	3410221	3412174
830	830	612967	614920	3410221	3412174
831	831	245726	247679	3410221	3412174
832	832	2968865	2970830	3678273	3680237
833	833	1278062	1280020	3678280	3680238
834	834	2294862	2296817	3678282	3680237
835	835	2826178	2828133	3678283	3680238
836	836	693715	695670	3678284	3680239
837	837	3950381	3952336	3678284	3680239
838	838	2968855	2970818	3719152	3721114
839	839	2450195	2452151	3719158	3721114
840	840	612967	614920	3719161	3721114
841	841	3662695	3664648	3719161	3721114
842	842	1013513	1015466	3719161	3721114
843	843	1620416	1622369	3719161	3721114
844	844	1844023	1845976	3719161	3721114
845	845	2364238	2366191	3719161	3721114
846	846	2294862	2296815	3719161	3721114
847	847	3574421	3576374	3719161	3721114
848	848	4134760	4136713	3719161	3721114
849	849	4520044	4521997	3719161	3721114
850	850	1844020	1845976	3744796	3746753
851	851	3275083	3277040	3744797	3746753
852	852	245726	247679	3744800	3746753
853	853	612967	614920	3744800	3746753
854	854	3950381	3952334	3744800	3746753
855	855	856931	858884	3744800	3746753
856	856	906172	908125	3744800	3746753
857	857	1013513	1015466	3744800	3746753
858	858	1278063	1280016	3744800	3746753
859	859	1620416	1622369	3744800	3746753
860	860	2364238	2366191	3744800	3746753
861	861	1992560	1994513	3744800	3746753
862	862	2968865	2970818	3744800	3746753
863	863	1145929	1147882	3744800	3746753
864	864	693715	695668	3744800	3746753
865	865	4134760	4136713	3744800	3746753
866	866	4236790	4238745	4010090	4012045
867	867	4211964	4213919	4010090	4012045
868	868	1974680	1976635	4010090	4012045
869	869	2658026	2659981	4010090	4012045
870	870	2135457	2137412	4010090	4012045
871	871	3140428	3142383	4010090	4012045
872	872	571185	573140	4010090	4012045
873	873	3048934	3050889	4010091	4012046
874	874	3836911	3838866	4010091	4012046
875	875	4134753	4136713	4010092	4012054
876	876	2968863	2970818	4010092	4012047
877	877	1974682	1976638	4254647	4256603
878	878	39270	41223	4254650	4256603
879	879	245726	247679	4254650	4256603
880	880	3950381	3952334	4254650	4256603
881	881	856931	858884	4254650	4256603
882	882	906172	908125	4254650	4256603
883	883	1013513	1015466	4254650	4256603
884	884	3625258	3627211	4254650	4256603
885	885	3048935	3050888	4254650	4256603
886	886	1620416	1622369	4254650	4256603
887	887	1844023	1845976	4254650	4256603
888	888	2135459	2137412	4254650	4256603
889	889	2658026	2659979	4254650	4256603
890	890	1992560	1994513	4254650	4256603
891	891	3275087	3277040	4254650	4256603
892	892	1145929	1147882	4254650	4256603
893	893	693715	695668	4254650	4256603
894	894	4134760	4136713	4254650	4256603
895	895	4211964	4213917	4254650	4256603
896	896	1928870	1930828	207983	209941
897	897	1928871	1930826	432667	434622
898	898	1928871	1930826	818085	820040
899	899	3998750	4000717	1410498	1412464
900	900	2968862	2970829	1410502	1412468
901	901	1232283	1234241	1410507	1412464
902	902	1992556	1994519	1410508	1412471
903	903	190050	192004	1410510	1412464
904	904	2692677	2694631	1410510	1412464
905	905	3048934	3050888	1410510	1412464
906	906	401048	403002	1410510	1412464
907	907	2364238	2366192	1410511	1412465
908	908	1620415	1622369	1410511	1412465
909	909	1013512	1015466	1410511	1412465
910	910	3048924	3050888	1569402	1571365
911	911	2968865	2970823	1569408	1571365
912	912	1992555	1994513	1569408	1571365
913	913	856931	858888	1569408	1571365
914	914	190050	192004	1569411	1571365
915	915	2692677	2694631	1569411	1571365
916	916	1232283	1234237	1569411	1571365
917	917	3836911	3838865	1569411	1571365
918	918	3998763	4000717	1569411	1571365
919	919	906168	908125	1569412	1571369
920	920	2364238	2366192	1569412	1571366
921	921	1013512	1015466	1569412	1571366
922	922	612966	614920	1569412	1571366
923	923	1502731	1504694	2210782	2212746
924	924	3625253	3627211	2210789	2212746
925	925	190050	192004	2210792	2212746
926	926	4236790	4238744	2210792	2212746
927	927	2135458	2137412	2210792	2212746
928	928	2692677	2694631	2210792	2212746
929	929	1726580	1728534	2210792	2212746
930	930	3048934	3050888	2210792	2212746
931	931	3140429	3142383	2210792	2212746
932	932	3836911	3838865	2210792	2212746
933	933	3998763	4000717	2210792	2212746
934	934	571185	573139	2210792	2212746
935	935	401048	403002	2210792	2212746
936	936	39270	41224	2210792	2212746
937	937	3950381	3952348	2210793	2212759
938	938	693715	695669	2210793	2212747
939	939	1145929	1147883	2210793	2212747
940	940	3275086	3277040	2210793	2212747
941	941	906171	908125	2210793	2212747
942	942	1928871	1930826	2410018	2411973
943	943	1726580	1728534	2991973	2993927
944	944	3048934	3050888	2991973	2993927
945	945	1232283	1234237	2991973	2993927
946	946	3625257	3627211	2991973	2993927
947	947	3836911	3838865	2991973	2993927
948	948	4520043	4521997	2991974	2993928
949	949	3574420	3576374	2991974	2993928
950	950	2450197	2452151	2991974	2993928
951	951	2294861	2296815	2991974	2993928
952	952	3574421	3576382	3678277	3680237
953	953	2450198	2452155	3678280	3680237
954	954	4520044	4521998	3678283	3680237
955	955	2364237	2366191	3678283	3680237
956	956	3662694	3664648	3678283	3680237
957	957	4211963	4213917	3678284	3680238
958	958	1145929	1147883	3678284	3680238
959	959	3275086	3277040	3678284	3680238
960	960	1992560	1994514	3678284	3680238
961	961	2658025	2659979	3678284	3680238
962	962	1232282	1234236	3678284	3680238
963	963	906171	908125	3678284	3680238
964	964	856930	858884	3678284	3680238
965	965	1928871	1930826	3719159	3721114
966	966	190050	192004	4010091	4012045
967	967	2692677	2694631	4010091	4012045
968	968	1726580	1728534	4010091	4012045
969	969	1232283	1234237	4010091	4012045
970	970	3625257	3627211	4010091	4012045
971	971	401048	403002	4010091	4012045
972	972	1844022	1845976	4010092	4012046
973	973	105572	107543	4254644	4256613
974	974	1928873	1930827	1224517	1226471
975	975	856931	858897	1410499	1412464
976	976	3662692	3664648	1410508	1412464
977	977	3950378	3952334	1410508	1412464
978	978	4520044	4521997	1410511	1412464
979	979	4134760	4136713	1410511	1412464
980	980	693715	695668	1410511	1412464
981	981	3574421	3576374	1410511	1412464
982	982	1145929	1147882	1410511	1412464
983	983	3275087	3277040	1410511	1412464
984	984	2450198	2452151	1410511	1412464
985	985	2294862	2296815	1410511	1412464
986	986	1844023	1845976	1410511	1412464
987	987	2826179	2828132	1410511	1412464
988	988	1278063	1280016	1410511	1412464
989	989	906172	908125	1410511	1412464
990	990	245726	247679	1410511	1412464
991	991	3662692	3664648	1569409	1571365
992	992	3950378	3952334	1569409	1571365
993	993	1278047	1280016	1569412	1571380
994	994	693715	695672	1569412	1571368
995	995	4520044	4521997	1569412	1571365
996	996	4134760	4136713	1569412	1571365
997	997	3574421	3576374	1569412	1571365
998	998	1145929	1147882	1569412	1571365
999	999	3275087	3277040	1569412	1571365
1000	1000	2450198	2452151	1569412	1571365
1001	1001	2294862	2296815	1569412	1571365
1002	1002	1844023	1845976	1569412	1571365
1003	1003	2826179	2828132	1569412	1571365
1004	1004	245726	247679	1569412	1571365
1005	1005	401047	403007	1670224	1672184
1006	1006	1502740	1504697	1670229	1672186
1007	1007	2968862	2970818	2210793	2212750
1008	1008	4520044	4521997	2210793	2212746
1009	1009	4134760	4136713	2210793	2212746
1010	1010	3574421	3576374	2210793	2212746
1011	1011	2450198	2452151	2210793	2212746
1012	1012	2294862	2296815	2210793	2212746
1013	1013	2364238	2366191	2210793	2212746
1014	1014	1844023	1845976	2210793	2212746
1015	1015	1620416	1622369	2210793	2212746
1016	1016	1013513	1015466	2210793	2212746
1017	1017	3662695	3664648	2210793	2212746
1018	1018	612967	614920	2210793	2212746
1019	1019	1928873	1930827	2535472	2537426
1020	1020	2968865	2970822	2991971	2993927
1021	1021	1992556	1994513	2991971	2993927
1022	1022	856931	858887	2991971	2993927
1023	1023	3950378	3952334	2991971	2993927
1024	1024	4134760	4136713	2991974	2993927
1025	1025	693715	695668	2991974	2993927
1026	1026	1145929	1147882	2991974	2993927
1027	1027	3275087	3277040	2991974	2993927
1028	1028	2364238	2366191	2991974	2993927
1029	1029	1844023	1845976	2991974	2993927
1030	1030	2826179	2828132	2991974	2993927
1031	1031	1620416	1622369	2991974	2993927
1032	1032	1278063	1280016	2991974	2993927
1033	1033	1013513	1015466	2991974	2993927
1034	1034	906172	908125	2991974	2993927
1035	1035	612967	614920	2991974	2993927
1036	1036	245726	247679	2991974	2993927
1037	1037	190051	192004	3678284	3680237
1038	1038	4236790	4238743	3678284	3680237
1039	1039	4134760	4136713	3678284	3680237
1040	1040	1502741	1504694	3678284	3680237
1041	1041	2135459	2137412	3678284	3680237
1042	1042	2692678	2694631	3678284	3680237
1043	1043	1844023	1845976	3678284	3680237
1044	1044	1726580	1728533	3678284	3680237
1045	1045	1620416	1622369	3678284	3680237
1046	1046	3048935	3050888	3678284	3680237
1047	1047	3140430	3142383	3678284	3680237
1048	1048	3625258	3627211	3678284	3680237
1049	1049	1013513	1015466	3678284	3680237
1050	1050	3836912	3838865	3678284	3680237
1051	1051	3998764	4000717	3678284	3680237
1052	1052	612967	614920	3678284	3680237
1053	1053	571185	573138	3678284	3680237
1054	1054	401048	403001	3678284	3680237
1055	1055	39270	41223	3678284	3680237
1056	1056	612967	614923	4010089	4012045
1057	1057	1278054	1280016	4010092	4012055
1058	1058	2294858	2296815	4010092	4012048
1059	1059	4520044	4521997	4010092	4012045
1060	1060	693715	695668	4010092	4012045
1061	1061	3574421	3576374	4010092	4012045
1062	1062	1145929	1147882	4010092	4012045
1063	1063	3275087	3277040	4010092	4012045
1064	1064	1992560	1994513	4010092	4012045
1065	1065	2450198	2452151	4010092	4012045
1066	1066	2364238	2366191	4010092	4012045
1067	1067	2826179	2828132	4010092	4012045
1068	1068	1620416	1622369	4010092	4012045
1069	1069	1013513	1015466	4010092	4012045
1070	1070	3662695	3664648	4010092	4012045
1071	1071	906172	908125	4010092	4012045
1072	1072	856931	858884	4010092	4012045
1073	1073	3950381	3952334	4010092	4012045
1074	1074	245726	247679	4010092	4012045
1075	1075	3482494	3484453	4254645	4256606
1076	1076	1928869	1930830	1410507	1412468
1077	1077	4236788	4238744	1670229	1672185
1078	1078	2692677	2694633	1670229	1672185
1079	1079	1928873	1930826	1795647	1797600
1080	1080	1928873	1930826	1881968	1883921
1081	1081	1928869	1930826	2886236	2888192
1082	1082	1928873	1930826	3410221	3412174
1083	1083	285667	287620	3638344	3640297
1084	1084	1928872	1930830	3678279	3680238
1085	1085	1928873	1930826	3744800	3746753
1086	1086	1928870	1930826	4254647	4256603
1087	1087	3482484	3484450	207971	209939
1088	1088	3140426	3142384	1670226	1672184
1089	1089	2294860	2296818	1670227	1672185
1090	1090	190050	192005	1670229	1672184
1091	1091	3998763	4000718	1670229	1672184
1092	1092	571184	573139	1670229	1672184
1093	1093	4520042	4521997	1670230	1672185
1094	1094	2450196	2452151	1670230	1672185
1095	1095	3482498	3484452	1881967	1883923
1096	1096	3482499	3484458	1224517	1226479
1097	1097	1928873	1930829	1569409	1571365
1098	1098	245726	247683	1670226	1672183
1099	1099	39263	41224	1670229	1672189
1100	1100	3836911	3838868	1670229	1672187
1101	1101	4211964	4213918	1670229	1672183
1102	1102	1974681	1976635	1670229	1672183
1103	1103	2658026	2659980	1670229	1672183
1104	1104	2135458	2137412	1670229	1672183
1105	1105	1726580	1728534	1670229	1672183
1106	1106	3048934	3050888	1670229	1672183
1107	1107	1232283	1234237	1670229	1672183
1108	1108	3625257	3627211	1670229	1672183
1109	1109	3574420	3576374	1670230	1672184
1110	1110	3662695	3664649	1670230	1672184
1111	1111	105577	107534	1881966	1883923
1112	1112	3482496	3484457	2991967	2993930
1113	1113	1928873	1930829	2991971	2993927
1114	1114	3482494	3484453	3410218	3412179
1115	1115	1904476	1906606	3612490	3614620
1116	1116	1928873	1930826	4010092	4012045
1117	1117	4134760	4136713	1670230	1672183
1118	1118	693715	695668	1670230	1672183
1119	1119	1145929	1147882	1670230	1672183
1120	1120	3275087	3277040	1670230	1672183
1121	1121	2968865	2970818	1670230	1672183
1122	1122	1992560	1994513	1670230	1672183
1123	1123	2364238	2366191	1670230	1672183
1124	1124	1844023	1845976	1670230	1672183
1125	1125	2826179	2828132	1670230	1672183
1126	1126	1620416	1622369	1670230	1672183
1127	1127	1278063	1280016	1670230	1672183
1128	1128	1013513	1015466	1670230	1672183
1129	1129	906172	908125	1670230	1672183
1130	1130	856931	858884	1670230	1672183
1131	1131	3950381	3952334	1670230	1672183
1132	1132	612967	614920	1670230	1672183
1133	1133	105579	107535	1795644	1797600
1134	1134	3482499	3484456	2410010	2411971
1135	1135	3482499	3484451	2886235	2888189
1136	1136	3482491	3484450	3744793	3746753
1137	1137	3482499	3484450	432667	434620
1138	1138	3482499	3484450	684407	686360
1139	1139	3482499	3484450	818087	820040
1140	1140	3482499	3484450	2535472	2537425
1141	1141	3482499	3484450	3719161	3721114
1142	1142	105577	107532	3744798	3746753
1143	1143	4520044	4521997	2114756	2116709
1144	1144	190051	192004	2114756	2116709
1145	1145	4236790	4238743	2114756	2116709
1146	1146	4211964	4213917	2114756	2116709
1147	1147	4134760	4136713	2114756	2116709
1148	1148	693715	695668	2114756	2116709
1149	1149	3574421	3576374	2114756	2116709
1150	1150	1145929	1147882	2114756	2116709
1151	1151	3275087	3277040	2114756	2116709
